ID,Station Name,Total Docks,Docks in Service,Status,Latitude,Longitude,Location
115,Sheffield Ave & Wellington Ave,23,23,In Service,41.936253483,-87.652662098,"(41.9362534831413, -87.65266209840775)"
102,Stony Island Ave & 67th St,11,11,In Service,41.773458499,-87.585339739,"(41.77345849948, -87.5853397391)"
12,South Shore Dr & 71st St,15,15,In Service,41.766409457,-87.565687572,"(41.7664094567, -87.5656875719)"
124,Damen Ave & Cullerton St,15,15,In Service,41.854966519,-87.675699592,"(41.854966518753926, -87.67569959163664)"
127,Lincoln Ave & Fullerton Ave,15,15,In Service,41.924161029,-87.646380365,"(41.924161029067626, -87.64638036489487)"
132,Wentworth Ave & 24th St (Temp),15,15,In Service,41.850083693,-87.632140517,"(41.85008369347577, -87.6321405172348)"
145,Mies van der Rohe Way & Chestnut St,19,19,In Service,41.898586651,-87.621915226,"(41.8985866514, -87.6219152258)"
156,Clark St & Wellington Ave,15,15,In Service,41.936496822,-87.647538658,"(41.9364968219, -87.6475386582)"
157,DuSable Lake Shore Dr & Wellington Ave,15,15,In Service,41.936688449,-87.636829019,"(41.9366884494997, -87.63682901859283)"
172,Rush St & Cedar St,11,11,In Service,41.902308701,-87.627690528,"(41.90230870122, -87.627690528)"
184,State St & 35th St,19,19,In Service,41.831036314,-87.626797557,"(41.8310363140161, -87.62679755687714)"
217,Elizabeth (May) St & Fulton St,15,15,In Service,41.886616486,-87.658039927,"(41.886616486027656, -87.6580399274826)"
239,Western Ave & Leland Ave,19,19,In Service,41.966399802,-87.688704282,"(41.966399801840986, -87.68870428204536)"
270,Stony Island Ave & 75th St,11,11,In Service,41.75866967,-87.586882871,"(41.7586696704, -87.586882871)"
278,Wallace St & 35th St,15,15,In Service,41.830707051,-87.641255334,"(41.830707051440854, -87.64125533401966)"
286,Franklin St & Adams St (Temp),15,15,In Service,41.879434091,-87.635504007,"(41.87943409140013, -87.63550400733948)"
31,Franklin St & Chicago Ave,23,23,In Service,41.896746973,-87.635667622,"(41.896746973093805, -87.63566762208939)"
319,Greenview Ave & Diversey Pkwy,15,15,In Service,41.932589634,-87.665936351,"(41.93258963429789, -87.66593635082245)"
325,Clark St & Winnemac Ave,19,19,In Service,41.97334764,-87.667855471,"(41.973347640473044, -87.6678554713726)"
34,Cannon Dr & Fullerton Ave,15,15,In Service,41.926755988,-87.634428785,"(41.9267559875, -87.6344287848)"
348,California Ave & 21st St,15,15,In Service,41.853804066,-87.695742399,"(41.8538040657915, -87.69574239850043)"
135,Halsted St & 21st St,11,11,In Service,41.853779811,-87.646602988,"(41.85377981072743, -87.6466029882431)"
211,St. Clair St & Erie St,19,19,In Service,41.894345137,-87.622798383,"(41.89434513742426, -87.62279838323593)"
1683527935820123118,Public Rack - Exchange Ave & 73rd Pl,1,1,In Service,41.76261263,-87.56381871,"(41.76261263, -87.56381871)"
1695777019609488196,Public Rack - Langley Ave & 49th St,3,3,In Service,41.805218,-87.609076,"(41.805218, -87.609076)"
133,Kingsbury St & Kinzie St,31,31,In Service,41.889176833,-87.638505772,"(41.88917683258, -87.6385057718)"
161,Rush St & Superior St,23,23,In Service,41.895764746,-87.625908033,"(41.89576474564, -87.6259080327)"
208,Laflin St & Cullerton St,15,15,In Service,41.854914576,-87.663559914,"(41.85491457576575, -87.66355991363525)"
1695776941114034252,Public Rack - Pulaski Rd & Polk St,1,1,In Service,41.8703637,-87.7252556,"(41.8703637, -87.7252556)"
1695780087377656308,Public Rack - Hamlin Ave & Madison St,1,1,In Service,41.880833,-87.720797,"(41.880833, -87.720797)"
173,Mies van der Rohe Way & Chicago Ave,15,15,In Service,41.896944626,-87.621757686,"(41.896944626370825, -87.62175768613815)"
352,Jeffery Blvd & 67th St,11,11,In Service,41.773517551,-87.577142826,"(41.77351755125, -87.5771428255)"
353,Clark St & Touhy Ave,15,15,In Service,42.012560115,-87.674367115,"(42.01256011541, -87.6743671152)"
354,Sheridan Rd & Greenleaf Ave,15,15,In Service,42.010586563,-87.662412095,"(42.01058656284, -87.6624120948)"
356,Stony Island Ave & 71st St,11,11,In Service,41.766492937,-87.586460878,"(41.7664929373, -87.5864608775)"
359,Larrabee St & Division St,23,23,In Service,41.90348607,-87.643353494,"(41.90348607004, -87.6433534936)"
364,Larrabee St & Oak St,19,19,In Service,41.900219493,-87.642985468,"(41.90021949323, -87.6429854676)"
365,Halsted St & North Branch St,15,15,In Service,41.899390285,-87.648544908,"(41.89939028549696, -87.64854490756989)"
366,Loomis St & Archer Ave,11,11,In Service,41.84163254,-87.657434953,"(41.84163253965, -87.6574349533)"
368,Ashland Ave & Archer Ave,15,15,In Service,41.839208684,-87.665609859,"(41.83920868403, -87.6656098589)"
369,Wood St & 35th St,11,11,In Service,41.830104654,-87.670298309,"(41.83010465416, -87.6702983089)"
37,Dearborn St & Adams St,19,19,In Service,41.879356359,-87.629791036,"(41.8793563587, -87.6297910363)"
370,Calumet Ave & 21st St,15,15,In Service,41.854184249,-87.619153741,"(41.85418424947, -87.6191537415)"
373,Kedzie Ave & Chicago Ave,11,11,In Service,41.895465303,-87.706127884,"(41.89546530305, -87.7061278837)"
374,Western Ave & Walton St,23,23,In Service,41.898417689,-87.686596016,"(41.89841768945, -87.6865960164)"
375,Sacramento Blvd & Franklin Blvd,11,11,In Service,41.890468792,-87.702607512,"(41.89046879243862, -87.70260751247406)"
376,Artesian Ave & Hubbard St,35,35,In Service,41.88949182,-87.688219365,"(41.88949181977, -87.6882193648)"
38,Clark St & Lake St,27,27,In Service,41.886020828,-87.630876058,"(41.88602082773, -87.6308760584)"
382,Western Ave & Congress Pkwy,19,19,In Service,41.874748851,-87.686445276,"(41.87474885079, -87.6864452757)"
386,Halsted St & 56th St,11,11,In Service,41.792929646,-87.644990057,"(41.79292964599, -87.6449900565)"
39,Wabash Ave & Adams St,23,23,In Service,41.879472352,-87.625688606,"(41.87947235235, -87.6256886059)"
390,Wentworth Ave & 63rd St,11,11,In Service,41.780079633,-87.629746305,"(41.78007963264, -87.6297463052)"
391,Halsted St & 69th St,11,11,In Service,41.76906172,-87.644613578,"(41.76906172032, -87.6446135779)"
392,Perry Ave & 69th St,11,11,In Service,41.76929309,-87.628195929,"(41.76929308995, -87.6281959291)"
393,Calumet Ave & 71st St,11,11,In Service,41.765508006,-87.616917925,"(41.76550800581, -87.616917925)"
395,Jeffery Blvd & 76th St,11,11,In Service,41.757120068,-87.575839359,"(41.75712006802, -87.5758393587)"
398,Rainbow Beach,15,15,In Service,41.757871448,-87.54938625,"(41.75787144829, -87.54938625)"
399,South Shore Dr & 74th St,11,11,In Service,41.76218896,-87.55927465,"(41.76218896038, -87.55927465)"
403,Wentworth Ave & 33rd St,15,15,In Service,41.834529886,-87.631822981,"(41.83452988563, -87.6318229814)"
406,Lake Park Ave & 35th St,19,19,In Service,41.831274235,-87.608799195,"(41.83127423549, -87.6087991946)"
407,State St & Pershing Rd,11,11,In Service,41.823015238,-87.626568018,"(41.82301523798, -87.6265680185)"
409,Shields Ave & 43rd St,11,11,In Service,41.816207679,-87.63481935,"(41.81620767856, -87.6348193497)"
41,Federal St & Polk St,19,19,In Service,41.872077633,-87.629543773,"(41.87207763285, -87.6295437729)"
410,Prairie Ave & 43rd St,15,15,In Service,41.816658893,-87.619412462,"(41.81665889302, -87.6194124619)"
411,Halsted St & 47th Pl,11,11,In Service,41.808133915,-87.645616554,"(41.80813391481, -87.6456165545)"
412,Princeton Ave & 47th St,11,11,In Service,41.809317709,-87.633449288,"(41.80931770924, -87.633449288)"
2,Buckingham Fountain,39,39,Not In Service,41.876423,-87.620339,"(41.876423, -87.620339)"
40,LaSalle St & Adams St,15,15,In Service,41.879344373,-87.631985221,"(41.87934437346, -87.6319852213)"
36,Franklin St & Jackson Blvd,39,39,In Service,41.877707956,-87.635321141,"(41.8777079559, -87.6353211408)"
384,Halsted St & 51st St,11,11,In Service,41.80183164,-87.645213904,"(41.80183164049, -87.645213904)"
413,Woodlawn Ave & Lake Park Ave,15,15,In Service,41.81409271,-87.597005148,"(41.81409271048, -87.5970051479)"
415,Calumet Ave & 51st St,11,11,In Service,41.802294651,-87.61805358,"(41.80229465088, -87.6180535802)"
418,Ellis Ave & 53rd St,11,11,In Service,41.799336263,-87.600958115,"(41.79933626261, -87.6009581145)"
420,Ellis Ave & 55th St,19,19,In Service,41.794300621,-87.601449773,"(41.79430062054, -87.6014497734)"
421,MLK Jr Dr & 56th St,11,11,In Service,41.793429457,-87.615853262,"(41.79342945658, -87.6158532619)"
422,DuSable Museum,11,11,In Service,41.791568011,-87.607852177,"(41.79156801058, -87.6078521774)"
424,Museum of Science and Industry,27,27,In Service,41.79172821,-87.583945009,"(41.79172820953, -87.583945009)"
426,Ellis Ave & 60th St,19,19,In Service,41.785097146,-87.601072761,"(41.78509714636, -87.6010727606)"
431,Eberhart Ave & 61st St,11,11,In Service,41.784071073,-87.614483535,"(41.784071072761, -87.61448353528975)"
428,Dorchester Ave & 63rd St,11,11,In Service,41.780405646,-87.591415989,"(41.7804056457, -87.5914159893)"
43,Michigan Ave & Washington St,43,43,In Service,41.883984065,-87.624683976,"(41.8839840647265, -87.6246839761734)"
430,MLK Jr Dr & 63rd St,11,11,In Service,41.780080637,-87.615942857,"(41.78008063659, -87.6159428567)"
433,Kedzie Ave & Harrison St,11,11,In Service,41.873599675,-87.704870749,"(41.87359967462, -87.7048707493)"
434,Ogden Ave & Roosevelt Rd,19,19,In Service,41.866501483,-87.68469707,"(41.86650148316, -87.68469707)"
435,Kedzie Ave & Roosevelt Rd,11,11,In Service,41.866492782,-87.706496176,"(41.86649278172, -87.7064961757)"
437,Washtenaw Ave & Ogden Ave,15,15,In Service,41.861930493,-87.693450451,"(41.86193049278259, -87.69345045089722)"
438,Central Park Ave & Ogden Ave,15,15,In Service,41.854063504,-87.715117335,"(41.854063503874464, -87.71511733531952)"
441,Kedzie Ave & 24th St,11,11,In Service,41.848190945,-87.705413746,"(41.84819094491, -87.7054137458)"
443,Millard Ave & 26th St,7,7,In Service,41.844531125,-87.715921998,"(41.84453112462163, -87.71592199802399)"
445,California Ave & 26th St,11,11,In Service,41.843679915,-87.694968581,"(41.8436799145765, -87.69496858119965)"
447,Glenwood Ave & Morse Ave,15,15,In Service,42.007971923,-87.665502394,"(42.00797192287, -87.6655023944)"
448,Warren Park East,11,11,In Service,42.004549622,-87.680666145,"(42.00454962194, -87.6806661451)"
449,Clark St & Columbia Ave,15,15,In Service,42.004450629,-87.672402405,"(42.00445062934, -87.6724024047)"
451,Sheridan Rd & Loyola Ave,23,23,In Service,42.00104378,-87.661198243,"(42.00104377979, -87.6611982433)"
453,Clark St & Schreiber Ave,15,15,In Service,41.999251822,-87.671377339,"(41.99925182186, -87.6713773393)"
454,Broadway & Granville Ave,23,23,In Service,41.994779688,-87.660284535,"(41.9947796884, -87.6602845349)"
455,Maplewood Ave & Peterson Ave,11,11,In Service,41.990236029,-87.69336964,"(41.99023602867, -87.6933696402)"
457,Clark St & Elmdale Ave,15,15,In Service,41.990860448,-87.66972363,"(41.990860448125574, -87.66972362995148)"
458,Broadway & Thorndale Ave,19,19,In Service,41.989742511,-87.660140621,"(41.98974251144, -87.6601406209)"
461,Broadway & Ridge Ave,15,15,In Service,41.984044611,-87.660273829,"(41.9840446107, -87.6602738295)"
464,Damen Ave & Foster Ave,15,15,In Service,41.975614805,-87.679459039,"(41.97561480459, -87.6794590387)"
466,Ridge Blvd & Touhy Ave,11,11,In Service,42.012132277,-87.682912644,"(42.01213227742, -87.6829126443)"
467,Western Ave & Lunt Ave,15,15,In Service,42.008594397,-87.690492239,"(42.0085943972, -87.6904922389)"
419,Lake Park Ave & 53rd St,15,15,In Service,41.799494294,-87.586449896,"(41.79949429373, -87.5864498959)"
442,California Ave & 23rd Pl,11,11,In Service,41.849109692,-87.695139807,"(41.84910969176, -87.6951398068)"
444,Albany Ave & 26th St,11,11,In Service,41.844475014,-87.702013013,"(41.84447501366, -87.7020130128)"
463,Clark St & Berwyn Ave,19,19,In Service,41.978030622,-87.668564916,"(41.978030622486564, -87.66856491565704)"
425,Harper Ave & 59th St,15,15,In Service,41.787942813,-87.58831517,"(41.78794281287, -87.5883151702)"
468,Budlong Woods Library,11,11,In Service,41.983664709,-87.696422561,"(41.98366470886, -87.6964225611)"
469,St. Louis Ave & Balmoral Ave,15,15,In Service,41.980394235,-87.716114961,"(41.98039423475, -87.7161149615)"
471,Francisco Ave & Foster Ave,15,15,In Service,41.975632725,-87.701419439,"(41.97563272521, -87.7014194389)"
472,Lincoln Ave & Winona St,15,15,In Service,41.974911297,-87.692502559,"(41.97491129677, -87.6925025594)"
474,Christiana Ave & Lawrence Ave,15,15,In Service,41.968354494,-87.711830667,"(41.96835449363, -87.7118306675)"
476,Kedzie Ave & Leland Ave,15,15,In Service,41.966686362,-87.708051981,"(41.96668636205, -87.7080519806)"
478,Rockwell St & Eastwood Ave,15,15,In Service,41.96590014,-87.693638494,"(41.96590013976, -87.6936384935)"
479,Drake Ave & Montrose Ave,15,15,In Service,41.961154076,-87.716569073,"(41.96115407569, -87.7165690733)"
482,Campbell Ave & Montrose Ave,15,15,In Service,41.961525933,-87.691165041,"(41.96152593287, -87.6911650414)"
484,Monticello Ave & Irving Park Rd,15,15,In Service,41.954004839,-87.71912818,"(41.95400483876, -87.7191281797)"
485,Sawyer Ave & Irving Park Rd,15,15,In Service,41.953586179,-87.7093108,"(41.95358617895, -87.7093107999)"
486,Oakley Ave & Irving Park Rd,15,15,In Service,41.954340852,-87.686079624,"(41.95434085219, -87.6860796243)"
487,California Ave & Byron St,19,19,In Service,41.952162193,-87.698051113,"(41.95216219326, -87.698051113)"
490,Troy St & Elston Ave,15,15,In Service,41.945243568,-87.706649901,"(41.94524356848, -87.7066499009)"
491,Talman Ave & Addison St,15,15,In Service,41.946635831,-87.694614758,"(41.9466358306, -87.694614758)"
504,Campbell Ave & Fullerton Ave,15,15,In Service,41.924632472,-87.689307006,"(41.92463247165, -87.6893070063)"
505,Winchester Ave & Elston Ave,15,15,In Service,41.92409085,-87.676460075,"(41.92409085038, -87.6764600747)"
506,Spaulding Ave & Armitage Ave,15,15,In Service,41.917108035,-87.710220963,"(41.917108034789315, -87.71022096276283)"
507,Humboldt Blvd & Armitage Ave,19,19,In Service,41.917513394,-87.701808955,"(41.91751339399, -87.7018089555)"
508,Central Park Ave & North Ave,15,15,In Service,41.909656876,-87.716631952,"(41.90965687563, -87.7166319516)"
509,Troy St & North Ave,15,15,In Service,41.909769302,-87.705280487,"(41.90976930169, -87.7052804871)"
510,Spaulding Ave & Division St,11,11,In Service,41.902706594,-87.709219571,"(41.90270659438, -87.709219571)"
523,Eastlake Ter & Rogers Ave,15,15,In Service,42.020887281,-87.665057927,"(42.0208872805206, -87.66505792737007)"
532,Austin Blvd & Lake St,11,11,In Service,41.887943794,-87.774273455,"(41.88794379427211, -87.77427345514297)"
561,Damen Ave & 59th St,11,11,In Service,41.785861065,-87.67414391,"(41.785861065132, -87.67414391040802)"
57,Clinton St & Roosevelt Rd,15,15,In Service,41.867117783,-87.641087959,"(41.8671177825, -87.6410879593)"
58,Elston Ave & Cortland St,23,23,In Service,41.916433429,-87.666746378,"(41.91643342912655, -87.66674637794495)"
60,Dayton St & North Ave,19,19,In Service,41.910578035,-87.649421929,"(41.9105780349, -87.6494219288)"
67,Sheffield Ave & Fullerton Ave,27,27,In Service,41.925601882,-87.653708042,"(41.9256018819, -87.6537080423)"
672,Franklin St & Illinois St,11,11,In Service,41.89102331,-87.635479867,"(41.89102331025185, -87.63547986745834)"
673,Lincoln Park Conservatory,31,31,In Service,41.923931311,-87.635824531,"(41.92393131136619, -87.63582453131676)"
678,Halsted St & 73rd St,15,15,In Service,41.761605438,-87.644160977,"(41.76160543804394, -87.64416097666071)"
511,Albany Ave & Bloomingdale Ave,15,15,In Service,41.914026713,-87.705126462,"(41.91402671273, -87.705126462)"
56,Desplaines St & Kinzie St,27,27,In Service,41.888716036,-87.644447853,"(41.888716036, -87.6444478533)"
49,Dearborn St & Monroe St,39,39,In Service,41.881319815,-87.629520919,"(41.881319815, -87.6295209193)"
647,Elizabeth St & 59th St,7,7,In Service,41.78969688,-87.654697895,"(41.789696880483376, -87.65469789505005)"
638,Clinton St & Jackson Blvd,31,31,In Service,41.878316612,-87.640981078,"(41.878316611830684, -87.64098107814789)"
682,Eberhart Ave & 91st St,15,15,In Service,41.729285157,-87.611031532,"(41.729285157254864, -87.6110315322876)"
683,Ashland Ave & 78th St,15,15,In Service,41.752204849,-87.663699389,"(41.75220484941116, -87.66369938850403)"
685,Summit Ave & 86th St,15,15,In Service,41.737848477,-87.644899786,"(41.737848476733404, -87.64489978551863)"
686,East End Ave & 87th St,15,15,In Service,41.736815214,-87.582801282,"(41.73681521440671, -87.58280128240585)"
689,Elizabeth St & 92nd St,15,15,In Service,41.726798964,-87.654290199,"(41.726798963701185, -87.65429019927979)"
69,Damen Ave & Pierce Ave,23,23,In Service,41.909396007,-87.677691929,"(41.9093960065, -87.6776919292)"
691,Eggleston Ave & 92nd St,15,15,In Service,41.727575659,-87.634828091,"(41.727575659299575, -87.63482809066771)"
692,Marquette Ave & 89th St,15,15,In Service,41.733668791,-87.558342218,"(41.733668790714724, -87.55834221839905)"
694,Houston Ave & 92nd St,15,15,In Service,41.728204215,-87.549700141,"(41.72820421535798, -87.54970014095306)"
695,Dauphin Ave & 103rd St,15,15,In Service,41.707250368,-87.607662678,"(41.7072503677818, -87.60766267776489)"
696,Indiana Ave & 103rd St,15,15,In Service,41.707170271,-87.61847198,"(41.70717027117756, -87.6184719800949)"
698,Cottage Grove Ave & 111th Pl,15,15,In Service,41.691709758,-87.610001564,"(41.69170975847015, -87.61000156402588)"
699,Vernon Ave & 107th St,15,15,In Service,41.700121379,-87.612259984,"(41.70012137923888, -87.61225998401642)"
700,Halsted St & 96th St,15,15,In Service,41.719712184,-87.643019557,"(41.719712183618824, -87.6430195569992)"
701,Constance Ave & 95th St,15,15,In Service,41.722290741,-87.578968406,"(41.72229074095262, -87.57896840572357)"
702,Greenwood Ave & 91st St,15,15,In Service,41.728264268,-87.597298622,"(41.728264268162725, -87.59729862213135)"
703,Greenwood Ave & 97th St,15,15,In Service,41.718703155,-87.597035766,"(41.71870315475741, -87.59703576564789)"
704,Avenue O & 134th St,15,15,In Service,41.651867802,-87.539671361,"(41.65186780228521, -87.53967136144637)"
705,Stony Island Ave & 90th St,15,15,In Service,41.731394943,-87.585743666,"(41.731394943302355, -87.58574366569519)"
706,Dauphin Ave & 87th St,15,15,In Service,41.736559023,-87.601257563,"(41.73655902282214, -87.60125756263733)"
708,Clyde Ave & 87th St,15,15,In Service,41.737151464,-87.572740316,"(41.73715146431056, -87.57274031639099)"
709,Michigan Ave & 114th St,15,15,In Service,41.687014795,-87.621052265,"(41.68701479467118, -87.62105226516724)"
710,Burnham Greenway & 105th St,11,11,In Service,41.704575087,-87.52823174,"(41.7045750872071, -87.52823173999786)"
711,Halsted St & 111th St,15,15,In Service,41.692262556,-87.642611861,"(41.69226255589166, -87.64261186122894)"
713,Major Taylor Trail & 115th St,15,15,In Service,41.684931595,-87.645288706,"(41.68493159519296, -87.6452887058258)"
714,State St & 123rd St,15,15,In Service,41.670643837,-87.622586489,"(41.67064383687979, -87.62258648872375)"
715,Major Taylor Trail & 124th St,15,15,In Service,41.668696353,-87.637113333,"(41.66869635332246, -87.63711333274841)"
71,Sangamon St & Lake St,23,23,In Service,41.885779252,-87.65102461,"(41.88577925240433, -87.65102460980414)"
717,Big Marsh Park,15,15,In Service,41.685877056,-87.573823929,"(41.68587705562333, -87.57382392883301)"
697,Oglesby Ave & 100th St,15,15,In Service,41.713397484,-87.565841675,"(41.713397484422444, -87.56584167480469)"
679,Ashland Ave & 74th St,15,15,In Service,41.759236024,-87.663474083,"(41.75923602425868, -87.66347408294678)"
7,Field Blvd & South Water St,19,19,In Service,41.886349063,-87.617516547,"(41.88634906269, -87.6175165471)"
681,Halsted St & 78th St,15,15,In Service,41.752487012,-87.643902157,"(41.75248701249013, -87.6439021574879)"
707,Torrence Ave & 106th St,15,15,In Service,41.70280085,-87.559726238,"(41.702800850225906, -87.55972623825073)"
1677249785174431770,Public Rack - Kilbourn Ave & Fullerton Ave,1,1,In Service,41.924447,-87.73998,"(41.924447, -87.73998)"
687,Loomis Blvd & 84th St,15,15,In Service,41.741486529,-87.658410072,"(41.741486528618054, -87.65841007232666)"
719,Avenue O & 118th St,15,15,In Service,41.681001459,-87.537931223,"(41.68100145911039, -87.5379312226869)"
720,Torrence Ave & 126th Pl,15,15,In Service,41.666312008,-87.557215691,"(41.66631200825726, -87.55721569061278)"
721,Walden Pkwy & 100th St,15,15,In Service,41.712164104,-87.667733431,"(41.71216410359803, -87.66773343086243)"
722,Commercial Ave & 130th St,15,15,In Service,41.659150428,-87.550762296,"(41.659150427597744, -87.55076229572296)"
723,Hale Ave & 107th St,11,11,In Service,41.699206168,-87.668918967,"(41.699206168127674, -87.66891896724701)"
724,Homewood Ave & 115th St,15,15,In Service,41.684595072,-87.670708001,"(41.684595072026184, -87.67070800065994)"
725,Halsted St & 104th St,15,15,In Service,41.705139789,-87.642424107,"(41.70513978893236, -87.6424241065979)"
712,Wentworth Ave & 104th St,15,15,In Service,41.705307997,-87.629216909,"(41.705307996998194, -87.62921690940857)"
726,Vincennes Ave & 104th St,15,15,In Service,41.704925565,-87.65686811,"(41.70492556499764, -87.65686810958869)"
727,Ada St & 113th St,15,15,In Service,41.687561623,-87.655475736,"(41.687561623357375, -87.65547573566435)"
728,Western Ave & 111th St,23,23,In Service,41.691211035,-87.681297362,"(41.691211034981045, -87.68129736185074)"
730,Lawndale Ave & 111th St,15,15,In Service,41.691319192,-87.712885737,"(41.69131919221066, -87.71288573741913)"
731,Bradley Park,11,11,In Service,41.717878302,-87.564591765,"(41.717878301935, -87.56459176540375)"
732,Hegewisch Metra Station,15,15,In Service,41.648500763,-87.546089888,"(41.64850076266409, -87.54608988761902)"
734,Commercial Ave & 100th St,15,15,In Service,41.713317395,-87.551097572,"(41.71331739547703, -87.55109757184982)"
735,Western Ave & 104th St,15,15,In Service,41.704587102,-87.681203485,"(41.70458710218908, -87.68120348453522)"
736,Kedzie Ave & 110th St,11,11,In Service,41.692394746,-87.700960636,"(41.69239474587557, -87.70096063613892)"
737,Chicago State University,23,23,In Service,41.718963422,-87.608295679,"(41.71896342165455, -87.60829567909241)"
738,Calumet Park,15,15,In Service,41.71370983,-87.530844212,"(41.71370983035615, -87.53084421157837)"
739,Altgeld Gardens,15,15,In Service,41.65666553,-87.598800659,"(41.656665529673724, -87.59880065917969)"
74,Kingsbury St & Erie St,23,23,In Service,41.893808056,-87.641697228,"(41.89380805624359, -87.64169722795485)"
741,Yates Blvd & 93rd St,15,15,In Service,41.72616639,-87.566276193,"(41.726166390245105, -87.5662761926651)"
742,Doty Ave & 111th St,15,15,In Service,41.695010449,-87.598714828,"(41.69501044938143, -87.59871482849121)"
748,Olive Harvey College,15,15,In Service,41.709581135,-87.590233684,"(41.70958113526255, -87.59023368358612)"
760,Lakefront Trail & Bryn Mawr Ave,19,19,In Service,41.984044115,-87.652281225,"(41.98404411519213, -87.65228122472763)"
89,Financial Pl & Ida B Wells Dr,31,31,In Service,41.875023628,-87.633094043,"(41.8750236280333, -87.6330940425396)"
9,Leavitt St & Archer Ave,15,15,In Service,41.82879202,-87.680604459,"(41.82879201994, -87.6806044594)"
99,McClurg Ct & Ohio St,19,19,In Service,41.89259212,-87.617289126,"(41.892592119709725, -87.61728912591934)"
1695776961235612130,Public Rack - Perry Ave & 111th St,1,1,In Service,41.692666,-87.626385,"(41.692666, -87.626385)"
753,State St & Chicago Ave,15,15,In Service,41.8966172,-87.628578544,"(41.89661720040753, -87.62857854366302)"
749,Burnham Greenway & 112th St,15,15,In Service,41.691773851,-87.530431151,"(41.69177385116831, -87.53043115139008)"
740,Loomis St & 89th St,15,15,In Service,41.732379753,-87.658069432,"(41.73237975329554, -87.65806943178177)"
1677249789469399070,Public Rack - Grand Ave & North Ave,2,2,In Service,41.909614,-87.734722,"(41.909614, -87.734722)"
1683527952999991298,Public Rack - Lorel Ave & Grand Ave,10,10,In Service,41.9176685,-87.7595531,"(41.9176685, -87.7595531)"
1677249793764366370,Public Rack - Homan Ave & 26th St,1,1,In Service,41.84456,-87.710058,"(41.84456, -87.710058)"
1695776969825546726,Public Rack - Ave N & 106th St,1,1,In Service,41.702616,-87.538744,"(41.702616, -87.538744)"
96,Desplaines St & Randolph St,23,23,In Service,41.88461619,-87.644570585,"(41.88461618962, -87.6445705849)"
1674190136467794156,Public Rack - 111th St - Morgan Park Metra,2,2,In Service,41.692738,-87.670569,"(41.692738, -87.670569)"
